Trial,Reaction_Time,Response,Coherence,Direction,Key_Pressed,Radius,Theta,X,Y
58,1.022003,True,0.33,up,UpArrow,2.047855,22.47172,1.892358,0.782746
59,2.147461,True,0.33,right,RightArrow,1.94736,52.95629,1.173136,1.554336
60,0.9416504,True,0.33,left,LeftArrow,3.387837,303.8768,1.888411,-2.812711
61,1.198792,True,0.33,left,LeftArrow,0.2595124,204.4317,-0.2362743,-0.1073366
62,34.83191,True,0.33,up,UpArrow,0.6309714,142.814,-0.5026809,0.3813619
63,1.089478,True,0.33,left,LeftArrow,1.923244,65.22776,0.8058627,1.746268
64,0.7526245,True,0.33,up,UpArrow,0.1810279,131.9958,-0.1211214,0.1345389
65,5.710083,False,0.33,up,LeftArrow,3.770258,84.20741,0.3805229,3.751006
66,2.643738,False,0.33,right,LeftArrow,1.067994,304.9134,0.6112528,-0.8757751
67,2.69928,True,0.33,left,LeftArrow,1.486492,322.0431,1.172059,-0.9142951
68,7.002228,True,0.33,left,LeftArrow,3.466601,352.0732,3.433478,-0.4780686
69,1.523254,True,0.33,down,DownArrow,3.100416,43.22511,2.259176,2.123371
70,2.812958,True,0.33,down,DownArrow,1.550407,142.8338,-1.235499,0.9366451
71,15.10736,True,0.33,down,DownArrow,1.124573,304.6516,0.6394143,-0.9251021
72,2.844879,True,0.33,right,RightArrow,2.904583,246.6153,-1.152839,-2.666002
73,7.846191,False,0.33,right,DownArrow,1.441005,96.39273,-0.1604456,1.432045
74,1.013306,True,0.33,left,LeftArrow,3.992256,302.2658,2.131258,-3.375774
75,5.945648,True,0.33,right,RightArrow,3.362782,177.958,-3.360646,0.1198247
76,2.444427,True,0.33,right,RightArrow,3.078533,331.6715,2.709853,-1.460843
77,4.378265,True,0.33,up,UpArrow,1.71677,136.9848,-1.255256,1.171167
78,5.920624,True,0.33,right,RightArrow,0.2780519,242.6288,-0.1278353,-0.246923
79,4.667328,True,0.33,up,UpArrow,1.554879,139.6488,-1.184958,1.006739
80,3.343109,False,0.33,up,DownArrow,0.01771736,227.2053,-0.0120367,-0.01300088
81,20.39914,True,0.33,down,DownArrow,2.895454,324.1177,2.345962,-1.697091
82,5.512146,True,0.33,down,DownArrow,2.095248,222.4505,-1.546001,-1.414194
83,4.529144,False,0.33,right,DownArrow,3.146183,294.8762,1.32347,-2.854276
84,2.577759,True,0.33,right,RightArrow,3.039488,180.608,-3.039317,-0.03225329
85,4.012115,True,0.33,right,RightArrow,0.4730425,49.48676,0.3072997,0.3596333
86,36.75427,True,0.33,up,UpArrow,1.8592,211.0072,-1.593525,-0.9577594
87,2.501648,True,0.33,down,DownArrow,3.281174,219.6325,-2.527001,-2.092933
88,7.122284,False,0.33,left,DownArrow,3.582322,319.4814,2.723263,-2.327417
89,2.480286,True,0.33,down,DownArrow,1.610347,240.4056,-0.7952807,-1.400267
90,7.189362,False,0.33,down,UpArrow,1.537681,71.28436,0.4933981,1.456373
91,5.18988,True,0.33,down,DownArrow,1.621454,151.988,-1.431499,0.7615269
92,2.066772,True,0.33,down,DownArrow,0.2274752,262.6675,-0.02903206,-0.2256149
93,2.390198,True,0.33,up,UpArrow,0.3178053,136.5203,-0.2306054,0.2186809
94,8.109802,True,0.33,up,UpArrow,3.92839,101.7208,-0.7980212,3.84648
95,0.8226318,False,0.33,left,RightArrow,0.8885226,81.61653,0.1295444,0.8790283
96,1.64502,True,0.33,up,UpArrow,1.518725,237.937,-0.8062162,-1.287067
97,3.832642,True,0.33,right,RightArrow,0.0985117,308.8917,0.06185063,-0.07667499
98,1.024414,True,0.33,right,RightArrow,2.626216,160.3118,-2.472687,0.884776
99,1.990784,False,0.33,up,DownArrow,3.733663,307.8427,2.290583,-2.948469
100,6.281067,False,0.33,up,DownArrow,1.414465,97.09448,-0.1746947,1.403635
101,1.489868,True,0.33,right,RightArrow,2.125749,208.3449,-1.870883,-1.00926
102,2.5578,True,0.33,right,RightArrow,3.004804,201.5626,-2.794517,-1.10432
103,1.687866,True,0.33,left,LeftArrow,3.416057,313.7289,2.361338,-2.468508
104,1.898865,False,0.33,up,DownArrow,0.5525947,136.1097,-0.3982374,0.3831029
105,0.7441406,True,0.33,right,RightArrow,3.139575,124.063,-1.758489,2.600894
106,5.609558,True,0.33,right,RightArrow,2.863252,310.5472,1.861328,-2.175701
107,1.758484,True,0.33,down,DownArrow,0.2313428,339.9585,0.2173338,-0.07928128
108,6.155884,False,0.33,down,UpArrow,2.04503,281.8572,0.4202,-2.001394
109,6.955872,False,0.33,right,DownArrow,1.81683,48.81741,1.196311,1.367373
110,3.399597,True,0.33,up,UpArrow,1.371269,173.355,-1.362057,0.1586803
111,1.47876,True,0.33,right,RightArrow,2.140105,91.88143,-0.07026241,2.138951
112,5.176575,False,0.33,down,LeftArrow,0.2351632,265.0554,-0.02026926,-0.2342881
113,12.17804,True,0.33,left,LeftArrow,1.39506,150.3299,-1.212154,0.6905624
114,1.013489,True,0.33,down,DownArrow,2.887149,0.1548815,2.887139,0.007804509
115,2.632751,True,0.33,right,RightArrow,0.8750949,34.13298,0.7243488,0.4910293
116,2.612244,True,0.33,down,DownArrow,3.208031,140.8294,-2.487086,2.026293
117,1.789734,True,0.33,left,LeftArrow,3.958079,35.01012,3.241868,2.270834
118,3.220825,True,0.33,left,LeftArrow,1.923154,35.11003,1.573234,1.106099
119,1.335693,True,0.33,up,UpArrow,0.5876808,228.4122,-0.3900835,-0.4395494
120,2.120911,True,0.33,down,DownArrow,3.877248,330.2398,3.36588,-1.924551
121,3.546021,True,0.33,up,UpArrow,0.9870863,150.3768,-0.8580686,0.4879115
122,8.910767,True,0.33,left,LeftArrow,1.993402,287.5909,0.6024422,-1.900188
123,8.535034,True,0.33,left,LeftArrow,3.009798,249.3018,-1.063801,-2.815531
124,1.478516,False,0.33,left,UpArrow,1.250019,356.8842,1.248171,-0.06794404
125,6.189941,True,0.33,down,DownArrow,1.914452,125.9351,-1.123531,1.550098
126,2.035339,True,0.33,left,LeftArrow,2.710472,243.5057,-1.209167,-2.425814
127,6.012451,True,0.33,right,RightArrow,0.6232843,143.643,-0.5019553,0.3694918
128,2.866882,True,0.33,down,DownArrow,1.998103,129.1957,-1.262744,1.548514
129,2.368652,True,0.33,up,UpArrow,0.8750682,121.2405,-0.4538379,0.7481815
130,0.7670288,True,0.33,right,RightArrow,2.84211,136.9472,-2.076801,1.940228
131,7.477905,False,0.33,right,LeftArrow,1.510992,333.6214,1.353664,-0.6713343
132,1.489502,True,0.33,left,LeftArrow,2.36486,296.1484,1.042187,-2.12283
133,2.024841,True,0.33,up,UpArrow,0.4118609,42.46568,0.3038224,0.2780673
134,1.900208,True,0.33,down,DownArrow,1.825488,108.63,-0.5831625,1.729835
135,5.733215,False,0.33,up,LeftArrow,3.700478,53.99081,2.175566,2.9934
136,4.179382,False,0.33,down,RightArrow,3.250201,233.8763,-1.916094,-2.625336
137,2.34436,False,0.33,right,DownArrow,1.066314,349.6349,1.048914,-0.1918508
138,3.054504,True,0.33,left,LeftArrow,0.4233122,215.5641,-0.3443497,-0.2462042
139,2.843872,True,0.33,right,RightArrow,3.187625,188.1669,-3.155298,-0.452825
140,5.810181,True,0.33,up,UpArrow,2.734679,227.1913,-1.858358,-2.006233
141,1.932739,False,0.33,right,DownArrow,3.752151,174.3736,-3.734074,0.3678657
142,8.687134,False,0.33,left,RightArrow,1.306565,209.1776,-1.140778,-0.6369753
143,0.8569336,True,0.33,up,UpArrow,1.698128,313.7631,1.174558,-1.226399
144,7.801819,False,0.33,down,UpArrow,2.690081,84.33818,0.2653944,2.676958
145,7.034851,True,0.33,down,DownArrow,0.144537,234.5381,-0.08385485,-0.1177255
146,5.723511,True,0.33,down,DownArrow,2.270722,327.9064,1.923713,-1.206443
147,1.088806,True,0.33,up,UpArrow,3.291253,359.0224,3.290774,-0.05615425
148,2.43457,True,0.33,right,RightArrow,1.219255,86.92121,0.0654851,1.217495
149,2.234558,True,0.33,right,RightArrow,3.632828,305.7033,2.120074,-2.950038
150,10.27563,False,0.33,up,RightArrow,1.441585,355.6532,1.437438,-0.1092618
151,0.7246704,True,0.33,up,UpArrow,1.114856,317.0984,0.8166589,-0.758929
152,0.951416,False,0.33,down,RightArrow,1.642213,347.3313,1.602232,-0.3601599
153,0.8450317,True,0.33,up,UpArrow,3.348621,48.92778,2.200077,2.524466
154,8.339966,False,0.33,down,LeftArrow,3.505916,124.3755,-1.979488,2.893626
155,7.02533,False,0.33,down,LeftArrow,3.996455,298.4243,1.9023,-3.51467
156,9.758362,True,0.33,right,RightArrow,0.2173815,189.1466,-0.2146174,-0.03455519
157,2.012329,True,0.33,left,LeftArrow,0.8896494,89.07818,0.01431277,0.8895343
158,1.087708,True,0.33,right,RightArrow,3.739587,347.3325,3.648562,-0.8200666
159,1.781372,True,0.33,left,LeftArrow,1.071317,332.681,0.951828,-0.4916742
160,0.7672729,False,0.33,down,UpArrow,3.743002,331.6101,3.292842,-1.77968
161,1.334961,False,0.33,up,RightArrow,2.642407,94.32764,-0.1993956,2.634873
162,2.334595,True,0.33,down,DownArrow,0.1697083,152.6239,-0.1507022,0.07803675
163,2.443542,False,0.33,up,LeftArrow,1.192709,71.93603,0.3698338,1.133922
164,14.88953,False,0.33,left,UpArrow,3.938308,71.76003,1.232681,3.740423
165,0.7467041,False,0.33,left,RightArrow,1.303993,183.1441,-1.302031,-0.0715204
166,2.209106,True,0.33,left,LeftArrow,2.273393,181.8284,-2.272235,-0.0725366
167,4.611816,True,0.33,up,UpArrow,3.716237,94.58067,-0.2967888,3.704366
168,1.029968,True,0.33,left,LeftArrow,3.912582,114.1962,-1.603621,3.568851
169,3.480896,False,0.33,left,RightArrow,2.894092,355.8836,2.886626,-0.2077468
170,3.643188,True,0.33,left,LeftArrow,0.6301556,307.8112,0.3863238,-0.4978453
171,2.301697,True,0.33,left,LeftArrow,1.294981,323.0011,1.034233,-0.7793189
172,0.8344727,True,0.33,right,RightArrow,0.1346626,89.73775,0.0006163804,0.1346612
173,0.7454224,True,0.33,up,UpArrow,0.6800885,154.7587,-0.6151537,0.290011
174,0.8765869,True,0.33,right,RightArrow,2.982863,142.9994,-2.382203,1.795156
175,0.932251,True,0.33,right,RightArrow,3.99608,171.8927,-3.956142,0.5635552
176,4.402405,True,0.33,left,LeftArrow,3.463566,236.2491,-1.9243,-2.879819
177,4.433655,False,0.33,left,DownArrow,1.740297,219.4534,-1.343756,-1.105872
178,5.365295,True,0.33,right,RightArrow,1.713189,21.84241,1.5902,0.6374004
179,3.624756,False,0.33,left,DownArrow,3.493367,164.9305,-3.373234,0.9082445
180,6.398682,True,0.33,up,UpArrow,2.055045,123.8645,-1.145134,1.706423
181,7.221863,True,0.33,up,UpArrow,2.957322,87.88097,0.1093491,2.9553
182,3.058533,True,0.33,down,DownArrow,0.6808224,56.13945,0.3793362,0.5653523
183,10.7868,True,0.33,up,UpArrow,3.081611,304.1612,1.730397,-2.549912
184,1.000061,False,0.33,down,UpArrow,2.555612,201.1636,-2.383245,-0.9226562
185,1.94281,True,0.33,right,RightArrow,2.886868,75.6489,0.7155483,2.796783
186,4.001038,False,0.33,left,RightArrow,3.869375,75.91544,0.9416263,3.753052
187,1.37677,False,0.33,up,RightArrow,0.7945042,219.2139,-0.6155747,-0.5022994
188,1.156677,True,0.33,left,LeftArrow,2.972536,230.4498,-1.892775,-2.292024
189,4.211914,False,0.33,right,LeftArrow,0.915257,124.6451,-0.5203164,0.7529716
190,2.590698,True,0.33,left,LeftArrow,0.3868542,243.6338,-0.1718045,-0.3466113
191,4.580139,True,0.33,right,RightArrow,2.84218,261.0333,-0.442982,-2.807446
192,0.9743652,False,0.33,left,UpArrow,3.994685,233.7086,-2.364426,-3.219783
193,4.245422,False,0.33,right,LeftArrow,2.725334,98.1433,-0.3860416,2.697854
194,1.77771,True,0.33,right,RightArrow,0.7112665,326.5891,0.5937247,-0.3916517
195,2.679749,False,0.33,right,UpArrow,0.9579382,356.1235,0.9557466,-0.06476207
196,1.855591,True,0.33,down,DownArrow,2.992912,82.16267,0.4081164,2.964956
197,5.843628,True,0.33,up,UpArrow,1.976988,240.3423,-0.9782484,-1.717997
198,2.588257,True,0.33,down,DownArrow,3.019907,253.5545,-0.8549458,-2.896361
199,1.999878,True,0.33,left,LeftArrow,3.771487,147.1614,-3.168808,2.045182
200,7.120605,True,0.33,right,RightArrow,0.9226823,293.6248,0.369761,-0.8453516
201,2.247559,True,0.33,left,LeftArrow,0.6720576,311.8289,0.4482014,-0.5007764
202,1.134705,False,0.33,down,UpArrow,0.001528263,101.8356,-0.0003134532,0.001495773
203,1.191406,True,0.33,up,UpArrow,1.476742,126.5135,-0.8786787,1.186883
204,0.7359619,True,0.33,left,LeftArrow,3.458044,70.27817,1.166931,3.255202
205,2.734131,False,0.33,down,RightArrow,0.3380952,198.5992,-0.3204374,-0.1078343
206,4.053528,True,0.33,up,UpArrow,3.08615,268.1802,-0.09800468,-3.084593
207,2.195801,True,0.33,left,LeftArrow,1.920526,110.5337,-0.6736414,1.798507
208,3.033386,True,0.33,right,RightArrow,2.799923,301.0967,1.446116,-2.397565
209,8.188049,True,0.33,right,RightArrow,1.842625,238.3973,-0.965583,-1.569368
210,1.723267,True,0.33,down,DownArrow,0.391387,341.4065,0.3709584,-0.1247945
211,2.589294,True,0.33,up,UpArrow,2.886645,298.9264,1.396229,-2.526513
212,2.166504,True,0.33,down,DownArrow,1.329973,315.2023,0.9437475,-0.9371065
213,5.846802,True,0.33,right,RightArrow,3.25863,143.8842,-2.632412,1.920698
214,4.14209,False,0.33,up,DownArrow,3.43579,293.2535,1.356451,-3.15669
215,1.056091,True,0.33,up,UpArrow,1.462827,311.597,0.9711522,-1.09395
216,0.7662354,True,0.33,right,RightArrow,2.054264,30.94166,1.761924,1.056231
217,0.9683838,True,0.33,left,LeftArrow,3.743933,236.7963,-2.050244,-3.132656
218,3.487061,True,0.33,left,LeftArrow,2.766872,119.7724,-1.373907,2.401658
219,2.956299,True,0.33,up,UpArrow,0.8289623,333.7297,0.7433438,-0.3669039
220,2.557373,False,0.33,down,UpArrow,0.2044926,46.53933,0.1406615,0.1484303
221,0.7125244,True,0.33,right,RightArrow,0.8392344,249.8137,-0.2895985,-0.7876846
222,1.166992,True,0.33,left,LeftArrow,0.4103642,236.6426,-0.2256429,-0.3427595
223,0.6806641,True,0.33,left,LeftArrow,2.348785,157.7546,-2.173967,0.8891898
224,8.389526,True,0.33,up,UpArrow,1.063611,46.83514,0.727616,0.7757853
225,7.488525,True,0.33,up,UpArrow,2.387673,150.5726,-2.079614,1.173111
226,8.112061,True,0.33,right,RightArrow,3.426436,73.0705,0.9977605,3.277948
227,4.343628,True,0.33,right,RightArrow,0.4995193,96.30596,-0.05486606,0.496497
228,5.299683,True,0.33,left,LeftArrow,2.161518,253.9307,-0.5983061,-2.077063
229,3.557495,False,0.33,left,DownArrow,1.977679,195.3304,-1.907308,-0.5228686
230,10.28198,True,0.33,left,LeftArrow,3.705142,306.4789,2.202802,-2.979217
231,1.667969,False,0.33,left,UpArrow,1.5751,97.20074,-0.1974326,1.562677
232,1.055176,True,0.33,right,RightArrow,1.461126,108.3363,-0.4596609,1.386939
233,4.675903,True,0.33,right,RightArrow,2.69801,172.6178,-2.675647,0.34666
234,4.756714,True,0.33,down,DownArrow,1.556369,328.6816,1.329593,-0.808991
235,3.666992,True,0.33,right,RightArrow,1.131804,192.8101,-1.103634,-0.2509434
236,0.9890137,True,0.33,left,LeftArrow,0.4134746,289.4897,0.1379509,-0.3897829
237,4.134277,True,0.33,up,UpArrow,1.866328,53.71799,1.104419,1.504474
238,2.312256,True,0.33,up,UpArrow,0.01641893,285.5888,0.004412274,-0.01581497
239,1.005371,True,0.33,right,RightArrow,2.871472,88.24854,0.08776378,2.870131
240,0.9498291,True,0.33,up,UpArrow,3.370697,261.6787,-0.487821,-3.33521
241,2.112915,True,0.33,down,DownArrow,1.372565,163.8204,-1.318202,0.3824649
242,1.279663,True,0.33,right,RightArrow,2.862854,42.39886,2.114129,1.930387
243,2.231934,False,0.33,down,UpArrow,0.852006,1.059923,0.8518602,0.01576049
244,3.165894,False,0.33,up,LeftArrow,0.2125173,225.6324,-0.1486045,-0.151922
245,0.6680908,True,0.33,left,LeftArrow,3.374609,247.0618,-1.315214,-3.107765
246,2.223511,False,0.33,right,DownArrow,0.1871738,264.0115,-0.01952751,-0.1861524
247,2.067627,False,0.33,down,LeftArrow,3.728717,71.41641,1.188297,3.534301
248,1.745117,True,0.33,left,LeftArrow,1.414508,252.8765,-0.4164776,-1.351806
249,0.8101807,True,0.33,up,UpArrow,0.4658027,50.29378,0.2975787,0.358356
250,4.356567,True,0.33,down,DownArrow,3.959768,204.6366,-3.599309,-1.650678
251,3.962769,True,0.33,left,LeftArrow,2.307435,165.8196,-2.237125,0.565266
252,4.224609,True,0.33,down,DownArrow,1.947079,167.5914,-1.901595,0.4183936
253,0.9241943,True,0.33,right,RightArrow,1.051708,99.63108,-0.1759545,1.036884
254,21.2887,False,0.33,down,LeftArrow,0.5063024,48.88654,0.3329203,0.3814527
255,1.955078,False,0.33,down,UpArrow,1.639858,222.0858,-1.217007,-1.099103
256,12.51953,True,0.33,up,UpArrow,0.8674746,248.0008,-0.3249507,-0.8043128
257,0.8425293,True,0.33,left,LeftArrow,3.407119,141.6994,-2.673806,2.111687
258,0.8010254,True,0.33,right,RightArrow,3.467463,215.9599,-2.806663,-2.03616
259,3.911987,False,0.33,right,DownArrow,3.327668,345.5025,3.22171,-0.8330427
260,10.06335,False,0.33,right,LeftArrow,1.073756,173.4876,-1.066828,0.1217831
261,1.977661,True,0.33,right,RightArrow,3.292923,105.5688,-0.8838056,3.172102
262,1.199341,True,0.33,right,RightArrow,2.320245,201.1827,-2.163472,-0.8384061
263,10.55554,False,0.33,up,LeftArrow,3.023345,123.9278,-1.687474,2.508595
264,2.200439,True,0.33,right,RightArrow,3.409371,176.7441,-3.403867,0.1936384
265,2.774414,True,0.33,down,DownArrow,3.767847,220.2483,-2.875815,-2.434411
266,1.055298,True,0.33,up,UpArrow,0.3881884,107.3083,-0.1154911,0.3706103
267,2.644409,True,0.33,down,DownArrow,0.3709044,246.8642,-0.145733,-0.3410748
268,6.033325,False,0.33,down,LeftArrow,1.002154,262.2609,-0.1349533,-0.9930254
269,11.94482,True,0.33,down,DownArrow,3.440595,211.662,-2.928494,-1.805994
270,2.0354,False,0.33,down,UpArrow,0.05720949,220.2505,-0.0436638,-0.03696483
271,0.93396,True,0.33,left,LeftArrow,2.691753,198.9031,-2.546582,-0.8720424
272,1.955688,True,0.33,up,UpArrow,0.1588531,190.9878,-0.1559409,-0.03027742
273,6.653076,True,0.33,up,UpArrow,0.2878113,228.5355,-0.1905758,-0.2156761
274,8.70752,False,0.33,down,RightArrow,2.951018,175.9328,-2.943586,0.209307
275,4.043701,False,0.33,left,RightArrow,1.222023,268.3965,-0.03419628,-1.221544
276,5.366821,False,0.33,down,UpArrow,0.3395863,185.2071,-0.3381849,-0.03081922
277,0.6427002,True,0.33,right,RightArrow,2.804707,346.8857,2.731559,-0.63637
278,6.30896,True,0.33,right,RightArrow,2.010825,233.8999,-1.184774,-1.624724
279,0.6647949,True,0.33,up,UpArrow,1.971226,257.1154,-0.43956,-1.921592
280,2.289307,True,0.33,down,DownArrow,3.665419,258.2482,-0.7465454,-3.588588
281,4.524048,True,0.33,left,LeftArrow,1.966594,208.5401,-1.727619,-0.9395867
282,12.70032,False,0.33,left,RightArrow,2.351533,336.7742,2.16096,-0.9273395
283,8.292603,True,0.33,right,RightArrow,0.9746652,43.97673,0.7013904,0.6767744
284,4.469727,True,0.33,up,UpArrow,3.335661,145.9766,-2.764626,1.866409
285,1.099854,True,0.33,down,DownArrow,0.4663391,197.3615,-0.4450932,-0.1391555
286,0.9123535,True,0.33,right,RightArrow,3.278202,184.0385,-3.270062,-0.2308719
287,0.9781494,False,0.33,left,RightArrow,2.201159,84.84119,0.1979208,2.192242
288,2.547241,True,0.33,left,LeftArrow,3.427686,83.88611,0.3650662,3.40819
289,2.74939,False,0.33,right,LeftArrow,1.833359,246.5526,-0.7295073,-1.68197
290,5.828857,False,0.33,right,DownArrow,2.792852,26.96616,2.489198,1.266458
291,2.699585,False,0.33,left,RightArrow,0.5539541,146.5013,-0.4619416,0.3057371
292,0.8010254,True,0.33,right,RightArrow,2.035166,358.9591,2.03483,-0.03697245
293,1.623657,True,0.33,left,LeftArrow,0.7252192,143.8535,-0.5856225,0.4277724
294,1.332764,True,0.33,up,UpArrow,1.279835,315.4832,0.91258,-0.8973163
295,2.144287,True,0.33,left,LeftArrow,0.9952469,253.1716,-0.2881304,-0.9526265
296,5.356812,True,0.33,right,RightArrow,0.4274616,61.83599,0.2017606,0.3768502
297,0.6235352,False,0.33,down,LeftArrow,2.68573,223.3192,-1.953983,-1.842579
298,0.8334961,True,0.33,up,UpArrow,1.377543,133.7181,-0.9520346,0.9956174
